AvgCyclomaticModified,AvgCyclomatic,AvgEssential,AvgCyclomaticStrict,AvgLine,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclFunction,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountDeclMethod,CountLineBlank,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineCode,CountLine,CountSemicolon,CountStmtDecl,CountStmtExe,CountStmt,MaxCyclomaticModified,MaxCyclomatic,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomaticModified,SumCyclomatic,SumCyclomaticStrict,SumEssential,PRE-ReleaseDefects,POST-ReleaseDefects,NumberOfChanges,NumberOfCodeChurn,InvokedMethods,TryQuantity,TrySizeLOC,TrySizeSLOC,CatchQuantity,CatchSizeLOC,CatchSizeSLOC,CaughtExceptions,TotalPossibleExceptions,PercentageOfCaughtExceptions,DestructiveWrapping,NestedTry,ThorwsKitchenSink,ThrowWithinFinally,CatchandDoNothing,CatchandReturnnull,DummyHandler,IgnoringInterruptedException,CatchGeneric,ThrowsGeneric,LogandReturnNull,LogandThrowDetector
1,1,1,1,3,0,1,0,0,7,7,3,0,0,0,7,7,10,26,40,7,6,56,19,7,21,27,1,1,1,1,0,0.15,7,7,7,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,14,2,1,0,0,2,2,0,0,0,1,1,2,12,18,33,16,10,55,24,16,15,27,1,1,1,1,0,0.30303,2,2,2,2,2,1,3,61,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,1,3,27,1,1,0,0,1,1,0,0,0,0,1,1,6,13,34,16,11,51,15,12,12,20,3,3,3,1,2,0.323529,3,3,3,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,1,0,0,9,9,0,0,0,0,9,9,10,17,36,9,10,56,16,9,17,26,1,1,1,1,0,0.277778,9,9,9,9,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,1,0,0,1,1,0,0,0,0,1,1,3,3,6,1,10,19,2,1,3,4,1,1,1,1,0,1.66667,1,1,1,1,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,1,0,0,18,18,3,0,0,0,18,18,23,41,84,26,10,117,46,26,41,65,1,1,1,1,0,0.119048,18,18,18,18,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,10,0,4,0,1,6,6,2,0,0,0,6,6,19,50,91,38,9,119,62,34,45,72,1,1,1,1,1,0.0989011,6,6,6,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,7,0,6,1,3,10,11,5,0,0,0,11,11,25,71,131,47,9,165,69,43,55,89,4,4,4,4,1,0.0687023,15,15,15,14,0,1,8,696,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,8,0,5,1,3,8,9,3,0,0,0,9,9,23,66,121,45,10,154,66,41,51,83,4,4,4,4,1,0.0826446,13,13,13,12,0,0,6,458,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,11,0,4,0,1,6,6,3,0,0,0,6,6,20,51,93,39,10,123,62,35,44,72,1,1,1,1,1,0.107527,6,6,6,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,8,0,5,0,1,8,6,8,0,0,0,8,8,21,57,100,39,10,131,62,35,45,73,1,1,1,1,1,0.1,6,6,6,6,0,0,0,0,12,1,1,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1,1,1,8,0,4,0,0,6,6,2,0,0,0,6,6,16,39,70,24,12,98,40,21,33,50,1,1,1,1,1,0.171429,6,6,6,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,8,0,5,1,3,8,9,3,0,0,0,9,9,23,61,116,45,10,149,64,41,49,81,4,4,4,4,1,0.0862069,13,13,13,12,2,2,0,0,32,2,6,10,2,0,0,3,2,150,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,8,0,5,1,3,8,9,3,0,0,0,9,9,23,57,112,45,10,145,62,41,47,79,4,4,4,4,1,0.0892857,13,13,13,12,1,0,0,0,148,1,2,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,0
1,1,1,1,6,0,4,0,1,10,10,6,0,0,1,9,10,20,53,94,30,11,125,48,29,39,64,2,2,2,1,1,0.117021,12,12,12,10,0,2,0,0,146,1,1,3,1,0,0,1,1,100,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,1,4,0,1,0,0,2,2,0,0,0,0,2,2,3,9,14,2,9,26,5,2,6,8,1,1,1,1,0,0.642857,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,9,0,5,0,1,8,8,3,0,0,0,8,8,23,58,107,40,11,140,61,35,48,76,3,3,3,3,1,0.102804,11,11,11,10,0,2,0,0,368,1,1,3,1,0,0,1,1,100,3,0,0,0,0,0,3,0,0,13,0,0
1,1,1,1,9,0,5,0,1,8,8,3,0,0,0,8,8,22,61,110,40,11,142,62,35,49,77,3,3,3,3,1,0.1,11,11,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,2,16,1,4,0,0,3,3,4,0,0,0,3,3,15,48,73,22,15,103,42,18,42,53,4,4,4,3,2,0.205479,6,6,6,5,1,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1,1,1,1,16,1,4,0,0,2,2,2,0,0,0,2,2,14,39,54,14,14,82,32,11,33,38,1,1,1,1,1,0.259259,2,2,2,2,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,14,1,6,0,0,8,8,4,0,0,0,8,8,22,61,105,46,21,148,54,33,54,68,1,1,1,1,1,0.2,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,10,0,5,0,1,8,8,3,0,1,0,7,8,23,57,106,43,13,142,66,37,49,79,1,1,1,1,1,0.122642,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,1,0,0,8,8,4,0,0,0,8,8,10,23,40,8,10,60,17,8,18,26,1,1,1,1,0,0.25,8,8,8,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,22,1,1,0,0,7,7,0,0,1,0,6,7,35,79,168,107,16,219,113,76,72,122,2,2,2,1,1,0.0952381,8,8,8,7,2,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,7,0,9,18,3,0,4,4,0,0,0,0,0,1.28571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,7,0,9,18,3,0,4,4,0,0,0,0,0,1.28571,0,0,0,0,1,0,0,0,100,6,17,31,6,0,0,0,6,0,0,0,0,0,6,0,0,0,0,3,0,0
2,2,1,2,38,1,1,0,0,5,5,0,0,0,0,5,5,33,61,178,112,16,227,100,90,54,113,5,5,5,1,1,0.0898876,12,12,12,5,0,0,0,0,215,6,21,33,6,0,0,2,6,33.33333333,0,0,0,0,4,0,0,0,0,9,0,0
1,1,1,1,3,0,1,0,0,6,6,3,0,0,0,6,6,9,21,34,6,12,55,15,6,16,22,1,1,1,1,0,0.352941,6,6,6,6,5,0,0,0,121,3,4,10,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,6,0,0
1,1,1,1,16,0,1,0,0,1,1,0,0,0,0,1,1,4,18,29,13,11,44,19,8,17,21,1,1,1,1,0,0.37931,1,1,1,1,3,0,0,0,51,4,9,27,7,0,0,2,7,28.57142857,0,0,0,0,3,0,0,0,2,1,0,0
1,1,1,1,17,0,1,0,0,5,5,0,0,0,0,5,5,17,46,88,60,12,117,58,47,37,64,1,1,1,1,0,0.136364,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,27,0,1,0,0,8,8,0,0,0,0,8,8,38,101,224,166,12,274,141,111,89,150,1,1,1,1,0,0.0535714,8,8,8,8,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,23,0,1,0,0,7,7,0,0,0,1,6,7,28,73,168,129,9,205,128,114,64,136,1,1,1,1,0,0.0535714,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,13,2,1,0,0,9,9,1,0,1,0,8,9,14,60,122,78,27,163,89,75,52,100,2,2,3,1,1,0.221311,10,10,11,9,1,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,21,0,1,0,0,6,6,0,0,0,0,6,6,27,61,128,88,12,167,97,80,52,104,1,1,1,1,0,0.09375,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,34,0,1,0,1,1,1,0,0,0,0,1,1,7,25,49,29,6,62,43,28,23,45,1,1,1,1,0,0.122449,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,7,0,1,0,0,14,14,0,0,0,0,14,14,26,57,116,57,10,151,58,44,43,78,4,3,4,4,1,0.0862069,19,23,24,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,14,0,1,0,0,19,19,1,0,1,0,18,19,27,127,294,208,12,332,199,172,107,219,1,1,1,1,0,0.0408163,19,19,19,19,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,48,2,1,0,0,1,1,0,0,0,0,1,1,14,30,55,34,13,82,49,34,28,51,1,1,1,1,0,0.236364,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,1,0,0,6,6,3,0,0,0,6,6,11,28,41,6,9,61,20,6,21,27,1,1,1,1,0,0.219512,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,20,2,1,0,0,12,12,1,0,0,0,12,12,41,112,213,150,40,294,167,146,98,180,1,1,1,1,0,0.187793,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,1,0,0,12,12,6,0,0,0,12,12,13,34,59,12,11,83,25,12,26,38,1,1,1,1,0,0.186441,12,12,12,12,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1,1,1,1,3,0,1,0,0,9,9,3,0,0,0,9,9,11,19,38,9,11,60,16,9,17,26,1,1,1,1,0,0.289474,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,1,0,0,7,7,2,0,0,0,7,7,8,18,33,7,10,51,14,7,15,22,1,1,1,1,0,0.30303,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,29,0,1,0,0,4,4,0,0,0,0,4,4,16,49,128,95,12,156,101,84,41,106,1,1,1,1,0,0.09375,4,4,4,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,1,0,1,8,8,3,0,0,0,8,8,10,26,43,10,11,64,21,9,22,30,1,1,1,1,0,0.255814,8,8,8,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,19,1,1,0,0,2,2,0,0,0,1,1,2,17,27,43,21,14,74,34,21,24,37,1,1,1,1,0,0.325581,2,2,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,2,0,0,6,4,3,0,0,0,6,6,8,29,39,5,6,53,20,5,21,25,1,1,1,1,0,0.153846,4,4,4,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,0,1,0,0,5,5,2,0,0,0,5,5,4,19,22,5,9,35,12,5,13,18,1,1,1,1,0,0.409091,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,2,4,0,1,0,1,7,7,2,0,0,0,7,7,11,26,40,17,9,60,24,18,18,35,4,4,7,4,1,0.225,12,12,15,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,29,3,1,0,0,6,6,0,0,0,0,6,6,36,51,146,112,31,213,123,109,45,130,1,1,1,1,0,0.212329,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,0,1,0,0,3,3,1,0,0,0,3,3,3,13,16,3,9,28,8,3,9,12,1,1,1,1,0,0.5625,3,3,3,3,0,0,0,0,10,3,5,20,2,0,0,0,2,0,0,1,0,0,2,0,0,0,1,1,0,0
1,1,1,1,1,0,1,0,0,7,7,3,0,0,0,7,7,5,24,27,7,9,41,16,7,17,24,1,1,1,1,0,0.333333,7,7,7,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,2,4,0,1,0,1,7,7,2,0,0,0,7,7,11,26,40,17,9,60,24,18,18,35,4,4,7,4,1,0.225,12,12,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,13,0,1,0,0,2,2,0,0,0,0,2,2,9,22,36,16,6,51,23,11,20,26,1,1,1,1,0,0.166667,2,2,2,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,17,0,1,0,0,5,5,0,0,0,0,5,5,15,44,96,55,11,122,63,51,39,73,2,2,2,1,2,0.114583,6,6,6,5,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,22,4,1,0,0,1,1,0,0,0,0,1,1,11,23,32,13,30,69,26,12,22,28,1,1,1,1,0,0.9375,1,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,17,0,1,0,0,1,1,0,0,0,0,1,1,6,22,30,12,9,45,25,12,21,27,1,1,1,1,0,0.3,1,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,11,1,1,0,0,4,4,0,0,1,1,2,4,10,42,60,24,15,85,41,22,40,49,3,3,3,3,2,0.25,6,6,6,6,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,8,0,2,0,0,7,7,2,0,0,1,6,7,25,41,67,29,12,104,43,29,35,52,1,1,1,1,0,0.179104,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,17,0,1,0,0,6,6,0,0,0,0,6,6,20,71,111,68,14,145,88,67,63,95,1,1,1,1,0,0.126126,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,27,0,1,0,0,3,3,0,0,0,0,3,3,19,42,84,54,11,114,60,47,39,66,3,3,3,1,1,0.130952,5,5,5,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,2,35,0,1,0,0,6,6,0,0,0,0,6,6,28,77,216,166,10,254,172,159,71,185,4,4,4,1,1,0.0462963,12,12,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,1,0,0,2,2,1,0,0,0,2,2,2,9,10,2,9,21,6,2,7,9,1,1,1,1,0,0.9,2,2,2,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,22,2,3,0,0,5,5,0,0,0,0,5,5,11,44,105,59,23,139,39,27,33,46,2,2,2,1,1,0.219048,6,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,23,1,1,0,0,4,4,0,0,0,0,4,4,12,46,106,71,16,134,83,64,42,89,2,2,2,1,1,0.150943,5,5,5,4,2,0,0,0,19,3,5,11,5,0,0,0,5,0,4,0,0,0,1,0,4,0,2,1,0,0
1,1,1,1,22,4,1,0,0,3,3,0,0,0,1,2,3,8,34,74,45,22,104,57,39,31,61,1,1,1,1,0,0.297297,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,1,0,1,4,4,1,0,0,0,4,4,8,14,24,7,10,42,12,6,12,18,2,2,2,1,1,0.416667,5,5,5,4,2,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,1,3,19,0,1,0,0,6,6,0,0,0,1,5,6,14,43,134,84,9,157,76,68,39,91,3,3,4,1,1,0.0671642,14,14,18,6,3,1,0,0,28,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,2,5,0,1,0,1,1,1,0,0,0,0,1,1,5,8,12,3,10,27,7,3,7,10,2,2,2,1,1,0.833333,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,1,22,1,1,0,0,1,1,0,0,0,0,1,1,9,17,32,14,10,51,16,5,15,18,1,1,1,1,0,0.3125,1,1,1,1,0,1,0,0,17,3,3,15,3,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0
1,1,1,1,4,0,4,0,0,110,110,0,0,0,0,110,110,118,280,500,108,10,627,146,101,162,261,2,2,2,1,1,0.02,111,111,111,110,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,1,8,0,3,0,0,3,3,0,0,0,0,3,3,10,21,39,13,10,59,16,6,19,23,2,2,2,1,1,0.25641,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,1,0,0,4,4,2,0,0,0,4,4,4,15,16,4,9,29,11,4,12,16,1,1,1,1,0,0.5625,4,4,4,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,9,13,1,0,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,1,0,0,1,1,0,0,0,0,1,1,3,7,10,1,9,22,6,1,7,8,1,1,1,1,0,0.9,1,1,1,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,5,0,1,0,0,1,1,0,0,0,0,1,1,3,7,11,3,9,23,7,3,7,9,1,1,1,1,0,0.818182,1,1,1,1,2,4,0,0,71,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,1,2,26,0,1,0,0,1,1,0,0,0,0,1,1,7,19,37,18,9,53,21,11,16,24,2,2,2,1,1,0.243243,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,1,0,0,2,2,1,0,0,0,2,2,4,10,15,2,7,26,7,2,8,10,1,1,1,1,0,0.466667,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,0,1,0,0,11,11,4,0,0,0,11,11,17,30,66,22,9,92,25,17,23,40,5,5,6,4,1,0.136364,16,16,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,1,0,0,2,2,1,0,0,0,2,2,5,11,16,2,10,31,7,2,8,10,1,1,1,1,0,0.625,2,2,2,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,1,0,0,4,4,2,0,0,0,4,4,8,25,34,5,10,52,17,5,18,22,1,1,1,1,0,0.294118,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,0,1,0,0,6,6,2,0,0,0,6,6,9,14,26,5,10,45,11,5,13,18,1,1,1,1,0,0.384615,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,1,0,0,7,7,3,0,0,0,7,7,13,22,37,7,7,57,17,7,18,25,1,1,1,1,0,0.189189,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,1,0,0,2,2,1,0,0,0,2,2,4,10,15,2,7,26,7,2,8,10,1,1,1,1,0,0.466667,2,2,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,6,7,0,10,20,4,0,5,5,0,0,0,0,0,1.42857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,1,0,0,4,4,2,0,0,0,4,4,7,19,28,5,10,45,14,5,15,19,1,1,1,1,0,0.357143,4,4,4,4,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,12,0,1,0,0,2,2,0,0,0,0,2,2,8,15,31,16,9,48,19,12,13,22,1,1,1,1,0,0.290323,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,13,0,1,1,1,7,8,0,0,6,0,2,8,22,42,111,74,10,142,75,66,42,91,3,3,3,1,2,0.0900901,12,12,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,1,3,17,1,1,0,0,2,2,0,0,0,0,2,2,7,11,38,19,11,56,14,11,9,19,5,5,5,1,1,0.289474,6,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,1,0,0,9,9,4,0,0,0,9,9,13,31,54,14,9,76,23,10,24,33,1,1,1,1,0,0.166667,9,9,9,9,6,0,0,0,180,2,6,10,3,0,0,1,3,33.33333333,0,0,0,0,2,0,0,0,1,9,0,0
1,1,1,1,5,0,1,0,0,11,11,4,0,0,0,11,11,17,30,66,22,11,94,25,17,23,40,4,4,5,4,1,0.166667,14,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,1,0,0,4,4,2,0,0,0,4,4,7,11,20,4,10,37,9,4,10,14,1,1,1,1,0,0.5,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,8,0,1,0,0,1,1,0,0,0,1,0,1,4,7,14,5,11,29,5,2,5,7,1,1,1,1,0,0.785714,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,28,1,1,0,0,5,5,0,0,1,1,3,5,32,33,128,95,16,176,95,88,30,108,5,5,5,1,2,0.125,9,9,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,21,1,2,0,0,8,8,0,0,1,1,6,8,39,44,155,103,24,218,101,92,38,120,5,5,5,1,2,0.154839,14,14,14,8,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,1,2,31,1,1,0,0,4,4,0,0,1,0,3,4,29,29,110,76,19,158,71,68,27,85,5,5,5,1,2,0.172727,10,10,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,8,0,1,0,0,1,1,0,0,0,1,0,1,4,7,14,5,12,30,5,2,5,7,1,1,1,1,0,0.857143,1,1,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,24,0,1,0,0,7,7,0,0,0,0,7,7,16,40,176,136,12,204,133,126,33,144,3,3,3,1,1,0.0681818,11,11,11,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,1,0,0,6,6,3,0,0,0,6,6,8,18,31,6,10,49,14,6,15,21,1,1,1,1,0,0.322581,6,6,6,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,0,1,0,0,6,6,3,0,0,0,6,6,8,21,34,6,7,49,16,6,17,23,1,1,1,1,0,0.205882,6,6,6,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2,17,18,1,10,30,13,1,14,14,0,0,0,0,0,0.555556,0,0,0,0,0,0,0,0,638,25,215,659,17,0,0,17,17,100,2,6,0,0,2,0,3,0,6,14,0,0
1,1,1,1,13,0,1,0,0,2,2,0,0,0,0,2,2,8,12,31,16,10,49,16,12,10,20,2,2,2,1,1,0.322581,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,17,0,1,0,1,5,5,0,0,0,1,4,5,15,28,90,59,13,117,58,52,22,66,3,3,3,1,1,0.144444,7,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
